chr6	57273888	57274620	733	*	4.19	5.0	2.13	2.88	0.00062	0.00118	0.0035582608695652173
chr6	86925700	86926011	312	*	0.8	1.59	-1.13	2.72	0.00063	0.0012	0.0036000000000000003
chr6	151450803	151451288	486	*	4.03	4.84	2.01	2.83	0.000648	0.00124	0.0036868965517241384
chr6	15246995	15247622	628	*	3.36	4.21	1.0	3.21	0.000712	0.0013599999999999999	0.0040336480686695275
chr6	167084035	167085567	1533	*	3.01	3.84	0.85	2.99	0.000737	0.0014	0.004157435897435897
chr6	71604917	71605386	470	*	3.03	3.82	1.18	2.64	0.000745	0.0014199999999999998	0.004183728813559322
chr6	90611416	90612145	730	*	2.92	0.97	3.72	-2.76	0.0007480000000000001	0.0014199999999999998	0.004183728813559322
chr6	160787648	160788154	507	*	3.91	1.6	4.75	-3.15	0.000758	0.00144	0.004221772151898734
chr6	141566072	141566729	658	*	5.1	5.91	3.09	2.82	0.000775	0.00147	0.004298319327731092
chr6	170070599	170071440	842	*	2.8	3.62	0.67	2.95	0.000851	0.00161	0.004700083682008368
chr6	80214123	80214799	677	*	5.0	5.84	2.76	3.09	0.00093	0.00176	0.005115
chr6	23804053	23804618	566	*	4.31	5.1	2.4	2.69	0.000949	0.0018	0.005197842323651452
chr6	28351059	28351735	677	*	3.21	0.94	4.05	-3.11	0.0009689999999999999	0.00183	0.0052854545454545454
chr6	42119031	42119479	449	*	1.99	2.79	0.04	2.75	0.000993	0.00187	0.005394074074074074
chr6	57173343	57174184	842	*	5.64	3.25	6.5	-3.24	0.0010199999999999999	0.00193	0.005518032786885245
chr6	149938013	149938560	548	*	4.85	5.64	2.94	2.7	0.00105	0.00198	0.005657142857142857
chr6	69440776	69442304	1529	*	2.85	3.65	0.96	2.69	0.00108	0.0020399999999999997	0.005795121951219512
chr6	379282	379862	581	*	5.43	4.23	6.07	-1.84	0.0012699999999999999	0.0024	0.006787044534412954
chr6	32636812	32637083	272	*	2.52	3.25	0.92	2.33	0.00144	0.00271	0.007664516129032259
chr6	104489309	104490054	746	*	4.17	4.92	2.48	2.45	0.00164	0.0030800000000000003	0.008693975903614457
chr6	31254753	31263707	8955	*	6.31	4.84	7.02	-2.18	0.00186	0.0034799999999999996	0.009820800000000001
chr6	110873147	110873654	508	*	4.27	2.4	5.06	-2.66	0.0019199999999999998	0.0036	0.010097211155378484
chr6	27825865	27827677	1813	*	7.06	4.96	7.88	-2.92	0.00205	0.0038399999999999997	0.01073809523809524
chr6	170170148	170171867	1720	*	4.38	5.14	2.67	2.47	0.00264	0.0049299999999999995	0.01377391304347826
chr6	8101846	8102501	656	*	4.55	5.37	2.45	2.93	0.0026899999999999997	0.00502	0.013979527559055117
chr6	115742964	115745140	2177	*	3.5	4.26	1.82	2.45	0.00277	0.00517	0.014338823529411765
chr6	374467	375542	1076	*	4.54	3.09	5.25	-2.16	0.0028	0.005220000000000001	0.0144375
chr6	35334790	35337045	2256	*	3.27	4.05	1.44	2.61	0.00345	0.00642	0.017719844357976654
chr6	60616656	60621471	4816	*	4.35	2.77	5.09	-2.31	0.0038	0.0070599999999999994	0.019441860465116277
chr6	34062861	34066761	3901	*	5.2	5.96	3.49	2.47	0.0038799999999999998	0.0072	0.019774517374517374
chr6	16013586	16015312	1727	*	3.14	3.85	1.7	2.15	0.00409	0.00759	0.020764615384615385
chr6	321314	323344	2031	*	4.19	4.91	2.67	2.24	0.00414	0.007670000000000001	0.020937931034482757
chr6	90695732	90697783	2052	*	3.93	4.7	2.14	2.56	0.00421	0.007790000000000001	0.021210687022900764
chr6	159361288	159363063	1776	*	3.49	4.24	1.86	2.38	0.004229999999999999	0.00782	0.021230418250950567
chr6	151452794	151453959	1166	*	5.05	2.88	5.88	-3.0	0.00432	0.00797	0.021599999999999998
chr6	161078811	161079638	828	*	2.32	3.05	0.8	2.25	0.00441	0.008140000000000001	0.02196679245283019
chr6	86281358	86282232	875	*	1.7	2.41	0.23	2.18	0.0045	0.0083	0.022330827067669173
chr6	151333925	151334898	974	*	4.08	2.62	4.79	-2.17	0.00494	0.00911	0.024380597014925374
chr6	168320888	168322168	1281	*	3.7	4.45	2.03	2.41	0.00495	0.00911	0.024380597014925374
chr6	156953354	156953777	424	*	3.5	1.8	4.26	-2.46	0.005	0.0092	0.02453531598513011
chr6	147510795	147511399	605	*	4.56	5.32	2.86	2.46	0.00527	0.00968	0.025764444444444444
chr6	5340724	5341108	385	*	2.62	0.98	3.37	-2.39	0.00543	0.00998	0.02644870848708487
chr6	168941572	168942212	641	*	2.03	0.65	2.72	-2.07	0.00565	0.0104	0.027419117647058823
chr6	88526380	88527558	1179	*	2.71	1.34	3.4	-2.05	0.00584	0.0107	0.028237362637362637
chr6	159457192	159458291	1100	*	2.61	3.35	0.99	2.37	0.00647	0.0118	0.031169343065693432
chr6	165597676	165598656	981	*	3.66	4.39	2.08	2.32	0.0068	0.0124	0.032639999999999995
chr6	138106717	138107218	502	*	5.23	6.05	3.15	2.9	0.0069900000000000006	0.0128	0.0334304347826087
chr6	103000902	103001221	320	*	2.78	1.08	3.54	-2.46	0.00722	0.0132	0.0344057761732852
chr6	168080982	168081512	531	*	2.29	3.0	0.83	2.17	0.00734	0.0134	0.03485179856115108
chr6	12323735	12324249	515	*	2.98	1.27	3.74	-2.47	0.007940000000000001	0.0145	0.037565591397849464
chr6	31379234	31380601	1368	*	4.93	5.59	3.68	1.91	0.00821	0.015	0.03870428571428571
chr6	160992953	160993632	680	*	4.76	5.49	3.17	2.32	0.00863	0.0157	0.04053950177935943
chr6	142128963	142129323	361	*	3.56	1.85	4.32	-2.48	0.00939	0.0171	0.043953191489361707
chr6	85759590	85761204	1615	*	3.46	4.15	2.08	2.07	0.0104	0.0189	0.048508833922261484
chr6	70320714	70322406	1693	*	3.12	3.82	1.66	2.17	0.0116	0.021	0.053915492957746475
chr6	160996454	160996812	359	*	2.84	3.55	1.4	2.14	0.012	0.0217	0.055578947368421054
chr6	161434027	161435169	1143	*	4.77	3.35	5.48	-2.13	0.0125	0.0225	0.057692307692307696
chr6	89227131	89229157	2027	*	2.19	2.87	0.86	2.0	0.0141	0.0255	0.06485017421602787
chr6	85935888	85936397	510	*	4.06	4.73	2.8	1.93	0.0143	0.0259	0.06554166666666666
chr6	91052496	91053121	626	*	4.11	4.76	2.89	1.88	0.0164	0.0297	0.07490657439446367
chr6	32634450	32635629	1180	*	3.83	4.51	2.48	2.03	0.0176	0.0317	0.08011034482758621
chr6	169231755	169233185	1431	*	4.74	5.36	3.6	1.77	0.0177	0.0318	0.08028865979381443
chr6	16672037	16672555	519	*	1.91	0.61	2.58	-1.97	0.0183	0.0329	0.08272602739726027
chr6	167207842	167209031	1190	*	3.67	4.33	2.42	1.91	0.0186	0.0334	0.0837952218430034
chr6	47125571	47125885	315	*	2.59	3.26	1.29	1.96	0.0194	0.0348	0.08710204081632654
chr6	170054804	170056068	1265	*	2.83	3.46	1.68	1.77	0.0203	0.0363	0.09083389830508475
chr6	86808325	86812153	3829	*	4.11	4.8	2.75	2.05	0.0206	0.0369	0.09186486486486486
chr6	1606146	1607041	896	*	3.95	4.57	2.85	1.72	0.0215	0.0384	0.09555555555555555
chr6	165556793	165557235	443	*	3.25	1.76	3.96	-2.21	0.022000000000000002	0.0393	0.09744966442953021
chr6	10694006	10694543	538	*	4.9	5.64	3.3	2.34	0.0222	0.0396	0.09800668896321071
chr6	12762333	12763714	1382	*	2.82	3.53	1.38	2.15	0.0228	0.0406	0.10032
chr6	5134103	5135708	1606	*	4.99	5.57	4.02	1.55	0.0248	0.0441	0.10875747508305647
chr6	151356868	151357387	520	*	2.64	1.48	3.28	-1.8	0.0255	0.0454	0.1114569536423841
chr6	25405048	25405415	368	*	3.35	3.99	2.2	1.79	0.0258	0.0459	0.1123960396039604
chr6	88381454	88384257	2804	*	3.24	1.96	3.9	-1.94	0.0267	0.0475	0.11593421052631579
