117_1	117_2	152_1	152_2
HDLBP	0	0	0	0.473679287687939
PLEKHB2	0.565877381979734	0	0	0
GORASP2	0.411074558586096	0	0	0
ORC2	0	0	0.437366886754848	0
AAK1	0.411074558586096	0	0	0
PCYOX1	0.565877381979734	0	0	0
CACYBP	0.565877381979734	0	0	0
TMEM59	0	0.526713152764174	0	0
SRSF4	0	0.526713152764174	0.437366886754848	0
HDAC1	0	0	0	0.473679287687939
SFPQ	0	0	0.437366886754848	0
PLA2G4A	0.411074558586096	0	0	0
PRDM2	0	0	0	0.473679287687939
GNPAT	0.411074558586096	0	0	0
ACADM	0	0	0	0.473679287687939
KDM5B	0.822149117172193	0	0	0
CD160	0	0	0	0.438760475829339
ECE1	0	0	0.874733773509696	0
PRRC2C	0	0	0.437366886754848	0
F3	0.411074558586096	0	0	0
RSRP1	0.565877381979734	0	0	0.473679287687939
ESYT2	1.13175476395947	0	0	0
KIF14	0.565877381979734	0	0	0
DDX59	0	0	0.437366886754848	0
FASTKD2	0	0.526713152764174	0	0
SPCS2	0.565877381979734	0	0	0
CASP8AP2	44.6301836192409	40.2204248486985	32.8539903927737	41.568387457824
HMGN3	1.38802649915193	2.63356576382087	4.07736141663066	4.56219881758639
UBE3D	1.79910105773802	1.76275588842211	0.484386698700525	0.473679287687939
ADGB	0	0.526713152764174	0	0
PLAGL1	0	2.28946904118628	0	0.473679287687939
FBXO30	5.39730317321407	7.57773670645262	6.45227509818761	4.12343834175705
TNFAIP3	7.91708443632546	9.50197288737972	13.6852443459936	8.79039359491924
AKAP7	0.411074558586096	0	0	0
MYB	2.87752191010267	3.68699206934922	7.90543519428919	6.38707834462094
ALDH8A1	0	0.709329582893762	0	0.438760475829339
SGK1	136.800611033857	189.32420964406	47.8371468197881	67.8196277286735
RNF146	10.7464713462241	15.1766095505298	17.0289314249516	20.1435124210973
ARG1	0	0	1.35912047221022	1.35120023934662
CCN2	0.411074558586096	0	2.23385424571992	1.35120023934662
TCF21	0.97695194056583	2.47208547131587	0	0
FBXL5	0.565877381979734	0	0	0
FOXO3	0	0.709329582893762	0.437366886754848	0.877520951658678
ARMC2	8.84590137668729	5.47088409539592	3.24964745506665	3.21099857823977
RARRES1	0	0	0.437366886754848	0
RAB3GAP2	0	0	0.484386698700525	0
CYP20A1	0	0.526713152764174	0.437366886754848	0.438760475829339
GDA	0.411074558586096	0	0.968773397401051	0.473679287687939
PIGZ	0.565877381979734	0	0	0
SENP5	0	1.41865916578752	0.484386698700525	0
FBXW2	0.565877381979734	0	0	0
HDHD3	0	0	0.484386698700525	0
VPS4B	0.565877381979734	0.526713152764174	0	0.438760475829339
C19orf25	0	0	0.437366886754848	0
RBM25	0	0	0.484386698700525	0.438760475829339
SLC17A5	0.565877381979734	1.76275588842211	4.03034160468499	2.73731929055183
OGFRL1	1.38802649915193	0.709329582893762	0	0
IDE	0	0	0.437366886754848	0
IFIT3	0	0	0	0.438760475829339
KANSL1	0.565877381979734	0	0.437366886754848	0
DUSP1	0	0.709329582893762	0	0
NUP43	0.565877381979734	2.28946904118628	2.37491368155695	2.26364000286389
MTHFD1L	73.2336583650149	70.8061414636286	24.5910393563773	23.1449981281855
CCDC170	17.7399377535786	19.5940673403974	0	0.438760475829339
PLEKHG1	28.5878780116015	17.3045982992111	26.0113682197769	24.301869574713
ACAT2	2.77605299830385	2.99879862408005	1.89052698285642	2.33347762658109
TCP1	9.87098831745712	5.8149808180305	8.78016896779889	6.05307430436741
MASTL	0	0	0	0.438760475829339
KIAA1217	0	0.709329582893762	0	0.473679287687939
MTRF1	0.565877381979734	0	0	0
EXOSC8	0	0	0	0.473679287687939
ETF1	0.565877381979734	0	0.437366886754848	0
UTP20	0	0	0.484386698700525	0
TNFRSF10B	0.565877381979734	0	0.968773397401051	0
BCL2L14	0.565877381979734	0	0	0
TBC1D15	0	0	0.437366886754848	0
MTIF3	0	0	0	0.438760475829339
PLG	0.411074558586096	0	0	0
COPA	0.565877381979734	0	0	0.438760475829339
SERAC1	61.969444637015	49.5051178391912	27.9959348265247	23.5837586040148
ANXA11	0	0	0.484386698700525	0
ODF2L	0.411074558586096	0	0	0
SEPTIN7	0	0.709329582893762	0	0
KLHL7	0	0	0	0.438760475829339
HERPUD2	0	0.709329582893762	0	0
FKBP9	0.411074558586096	0	0	0
ARL4A	0	0.526713152764174	0	0
ACO1	0	0	0.874733773509696	0
DCAF10	0.565877381979734	0	0	0
P4HA1	0	0.709329582893762	0	0
ADGRE5	0	0.526713152764174	0	0
CENPK	0	0	0.437366886754848	0
SPATS2	0	0	0	0.912439763517278
STIL	0.565877381979734	0	0	0
COL10A1	0.565877381979734	1.05342630552835	2.32789386961127	1.85979833889316
AMD1	6.83866358396081	4.07336106723298	2.28087405766559	5.36988214552787
NDUFAF4	8.73923355349766	8.44854658185137	1.89052698285642	2.19380237914669
USP45	52.8620726137445	42.0465891499944	54.3692729626233	47.3421112673226
NMI	0	0	0	0.438760475829339
ACVR1C	0	0	0.437366886754848	0
BAZ2B	0	0	0	0.473679287687939
COQ8B	0.411074558586096	0	0.484386698700525	0
ACSL3	0	0.709329582893762	0	0
TTPAL	0.565877381979734	0	0	0
NCOA3	0	0	0	0.438760475829339
PIGT	0	0	0	0.438760475829339
ZNFX1	0	0	0.921753585455373	0
DDX27	0	0.709329582893762	0	0
USP9X	0.565877381979734	0	0	0
GRM4	0.565877381979734	0	0.484386698700525	0
TRERF1	164.516860130396	188.560770744634	44.7755786125041	50.762622716714
BTN2A2	16.245243431237	12.9082766469681	15.0913846301495	9.56315811100212
SIRT5	32.2823501274856	37.5657229472531	49.4925747429161	28.7790466902497
MRS2	51.7628561158166	47.917369572407	59.6318641829252	59.2736658167645
WRNIP1	4.00927667406214	0	23.7304941621113	22.7411564642147
BTN2A3P	9.61471658226466	12.7256602168385	9.17051604260805	12.8789131248177
SNRPC	2.36497843971776	1.76275588842211	6.35823547429626	3.64975905406911
SERPINB6	83.9918723317073	0.526713152764174	155.555445461473	165.171331930153
XPO5	0.822149117172193	0	0	0
ABCC10	0.565877381979734	2.28946904118628	1.89052698285642	5.94831786879161
H1-3	0	0	0.484386698700525	0
PEX6	0	0	0.484386698700525	0
NQO2	24.3704646025509	0	32.0262764312097	28.6196367092891
OARD1	15.9889716960446	18.1542720369853	32.0732962431554	41.5881221913502
UNC5CL	1.79910105773802	0.526713152764174	10.4355968909269	9.08947882331418
AARS2	0.411074558586096	2.81618219395046	1.84350717091075	1.85979833889316
ZNF391	0	0	0.437366886754848	0
MOCS1	0	0	0.968773397401051	0
H2BC11	3.65153602707086	5.65350052552551	3.15560783117529	4.56219881758639
MED20	63.8544178723794	60.5026856343651	23.7633253948132	26.3559967064253
SPDEF	6.52905793717354	8.10444985921679	2.76526075636612	0.912439763517278
APOBEC2	0	0	5.18719424986875	1.82487952703456
DNAH8	0	0	0.484386698700525	1.35120023934662
TREM1	0	0	0.437366886754848	0.438760475829339
KLHL31	5.14103143802161	5.10565123513674	3.24964745506665	1.42103786306382
CDKN1A	0	0	0.437366886754848	0
SOX4	38.0907278592857	0.526713152764174	32.2285442582361	0.473679287687939
GLO1	0	0.526713152764174	0	0
KCNK17	0	0.526713152764174	0	0
RREB1	71.2160227495068	0	47.5080081361683	63.4866765157648
SSR1	28.064936718435	0	44.6957275678565	44.8340395814486
RIOK1	2.46644735151658	0	2.8122805683118	0.947358575375878
NRN1	0.97695194056583	0	0	0
SLC35B3	46.7232935895938	0	78.8946498535967	78.0310591866565
RPP40	0	0	1.35912047221022	0.438760475829339
ATXN1	112.050265341065	75.8061120106424	60.384181174056	53.7641084238022
NUP153	29.8796345103454	28.8153519180163	7.37402868364299	6.75600119673308
DEK	18.8664936061472	13.5541978169881	30.2768088841903	28.42530791647
RUNX2	294.604926251358	280.52759167782	85.6432324027021	103.878457793535
GCM2	0	0	0.437366886754848	0
LRRFIP1	0.97695194056583	0.526713152764174	0	0.473679287687939
CNOT1	0.565877381979734	0	0.484386698700525	0
KIF25	0	0.526713152764174	1.35912047221022	0
IRF1	0.97695194056583	0	0	0
POLR1B	0	0.709329582893762	0	0
THOC2	0.411074558586096	0	0	0
SH2D3A	0	0	0	0.473679287687939
SYMPK	0	0	0	0.438760475829339
RRBP1	0	0	0.874733773509696	0
DSTN	0.411074558586096	0	0	0
TBC1D20	0	0	0.484386698700525	0
ITPA	0	0	0	0.438760475829339
RALY	0	0.526713152764174	0	0
EIF2S2	0.411074558586096	0	0	0
PSMB2	0	0	0.874733773509696	0
AGO3	0.411074558586096	0	0	0
FRMD8	0	0	0.484386698700525	0
ASL	0	1.05342630552835	0	0
SBDS	0	0	0	0.473679287687939
BECN1	0	0.709329582893762	0	0
NUP214	0	0	0.437366886754848	0
SLC10A3	0	0	0.437366886754848	0
TSPAN8	0.565877381979734	0	0	0.473679287687939
AUNIP	0.411074558586096	0	0	0
EMC1	0	0.526713152764174	0	0
HP1BP3	0.97695194056583	0.526713152764174	0	0.473679287687939
MACF1	0.411074558586096	0	0	0
PTPN12	0	0	0	0.438760475829339
STYXL1	0	0	0	0.438760475829339
RBM48	0	0.709329582893762	0.437366886754848	0
SPECC1	0.565877381979734	0	0	0
MYO1B	0.411074558586096	0	0	0
MYO5C	0	0.709329582893762	0	0
ICE2	0.565877381979734	0	0	0
MINDY2	0.565877381979734	0	0	0.438760475829339
ARPP19	1.54282932254556	0.526713152764174	0	0
VPS13C	0	0	0	0.473679287687939
KRI1	0	0	0.484386698700525	0
ILF3	0	0	0	0.438760475829339
MTUS1	0.565877381979734	0	0	0
HEATR5A	0	0	0.437366886754848	0
EAPP	0.411074558586096	0	0	0
NEDD8	0	0	0.437366886754848	0
SGO1	0	0	0.437366886754848	0
ERMARD	0	32.0737027142326	0	40.8305417535998
PHF10	26.0628978370993	28.5270547997638	41.1639612411158	42.2910490837159
LDLR	1.54282932254556	0	0	0
PRKCSH	0	0	0.437366886754848	0
XPO7	0	0.709329582893762	0	0
DDA1	0	0.709329582893762	0	0
TULP4	30.2907090689315	31.2874373893322	17.6543775594891	20.7219481443611
SNX9	3.8544738506685	3.70812820697381	8.82718877974456	5.87848024507441
RTN4IP1	2.21017561632412	1.58013945829252	3.20262764312097	5.54447620482087
QRSL1	1.13175476395947	0.709329582893762	0	2.29855881472249
MTRES1	0.565877381979734	0	0.484386698700525	0
RSPH3	48.276520734921	31.406645406588	15.4817317049586	13.3723271460318
AFDN	41.5497238855406	47.9249783808987	15.3264836898779	22.7760752760733
ARPC1B	0	0	0	0.473679287687939
IQCN	0	0	0.484386698700525	0
TRPM4	0	0	0.484386698700525	0.473679287687939
HELZ2	0	1.41865916578752	0.437366886754848	0.438760475829339
MNX1	0.565877381979734	0	0	0
EIF2S3	0	0.526713152764174	0.437366886754848	0
ZC3H4	0	0.709329582893762	0	0
CASZ1	0.411074558586096	0	0	0
PPIL4	0	0	0	0.473679287687939
ULBP2	16.6081829896191	0	2.85930038025748	0
AKAP12	16.3519112544267	19.2711067553874	1.79648735896507	0
SYNE1	0.565877381979734	1.23604273565794	0	0
ULBP3	8.22669008311274	54.182127801195	1.84350717091075	8.2468766835141
LATS1	0.411074558586096	0	0	0
RBM39	0	0	0.437366886754848	0
PPT1	0	0.526713152764174	0	0
RAB11FIP4	0	0	0	0.473679287687939
TBC1D5	0	0.526713152764174	0	0
RBSN	0	0.709329582893762	0	0
MCCC2	0.565877381979734	0.526713152764174	0.437366886754848	0
RHPN2	1.13175476395947	0	0	0
LGALS3	0	0	0.437366886754848	0
DHX30	0	0	0.437366886754848	0
PPARG	0	0	0.484386698700525	0.473679287687939
HSD17B7	0.565877381979734	0.709329582893762	0	0
COQ3	0.822149117172193	0.526713152764174	2.23385424571992	3.54500261849331
PNISR	25.3370187203351	22.1853608289691	89.6123656161977	112.075231586858
DDC	0	0.526713152764174	0	0
PCBD2	0	0	0.968773397401051	0
NIP7	0.565877381979734	0	0	0
DAP3	0.565877381979734	0	0	0
KHDC4	0	0	0.484386698700525	0
MUTYH	0.565877381979734	0	0	0
SERINC3	0	1.05342630552835	0.437366886754848	0
PATJ	0	0	0.437366886754848	0
SCO1	0.565877381979734	0	0	0
PIK3C2B	1.38802649915193	0	0.484386698700525	0
SRRM1	0.822149117172193	0	0	0
ZNF414	0	0	0	0.473679287687939
PLAAT4	0	0	0	0.438760475829339
CEP20	0.411074558586096	0	0	0
RRAS2	0.411074558586096	0	0	0
SARAF	0	0.709329582893762	0	0
COX16	0	0.709329582893762	0	0
MED6	0	0.709329582893762	0	0
ELP3	0	0.709329582893762	0	0
IRAK2	0.565877381979734	0	0	0
GSTM3	0.565877381979734	0	0	0
SORT1	0	0	0	0.877520951658678
SLC38A2	0	0.709329582893762	0	0
FBH1	0	0	0	0.438760475829339
EMP1	0.411074558586096	0	0	0
DDB2	0	0	0	0.473679287687939
PUM1	0.411074558586096	0	0	0
CYP2J2	0	0.526713152764174	0	0
TUT4	0	0	0	0.438760475829339
TMEM165	0.411074558586096	0.526713152764174	0	0
ARGLU1	0	0.709329582893762	0	0
CEMIP2	0	0.526713152764174	0	0
DMTF1	0.565877381979734	0	0	0
HILPDA	0.565877381979734	0	0	0
MTO1	0.411074558586096	0	0.437366886754848	0.912439763517278
CEP162	2.21017561632412	4.05222492960839	9.9512101922264	8.1770390597969
SYNCRIP	0	0.526713152764174	0	0.473679287687939
SNX14	4.57515405604188	1.9453723185517	7.03070142077949	4.12343834175705
EPHA7	99.7232274948727	0	6.01490821143276	0
AKIRIN2	110.913311665715	93.3913986196144	89.1749987294428	84.7324068380049
ORC3	126.337750777466	131.349409085392	72.0378391013562	87.5046449404153
LCA5	61.3398355206588	42.8328544748948	10.4355968909269	7.36935573185542
MAP3K7	37.8929889470789	37.9520919451368	53.3064599413309	49.3066660417916
CGA	0	0	0	0.473679287687939
EHF	0	0.709329582893762	0	0
ATP5MC2	0	0	0.437366886754848	0
RDH5	0	0	0.437366886754848	0
LTV1	0.411074558586096	0	0.437366886754848	0
MAP7	431.520093615169	415.421958389831	318.301294433022	338.250985848374
CD164	2808.92605585194	2603.96582681315	2509.17544076862	2120.96089074281
AFG1L	3.34193038028359	1.23604273565794	4.60876792727687	5.54447620482087
NHSL1	13.3729204325252	12.4026996318285	6.35823547429626	4.08851952989845
AHI1	1.54282932254556	1.23604273565794	1.79648735896507	1.42103786306382
HEY2	0.97695194056583	0	0	0.473679287687939
PKIB	4.16407949745578	8.99639587224014	5.14017443792307	1.82487952703456
NMBR	0.565877381979734	0	0	0
SMPD2	0	0	5.04613481403171	5.8086426213572
MICAL1	71.2160227495068	78.4819500497125	218.408579940978	248.995849659835
REPS1	123.484878626631	110.036548419673	34.9796164353585	35.829582460184
GNS	0.822149117172193	0.526713152764174	0	0
MDM2	0.97695194056583	0	0	0.438760475829339
TTLL4	0	0.709329582893762	0	0
APPL2	0.411074558586096	0	0.437366886754848	0.438760475829339
FLNB	0	0	0.968773397401051	0
VPS36	0	0	0	0.877520951658678
SUCLA2	0.565877381979734	0	0	0
PHF11	0	0	0	0.473679287687939
ZDHHC4	0	0	0.874733773509696	0
BZW2	0	1.05342630552835	0	0
MYO1G	0	0	0	0.438760475829339
ABHD17C	0	0.709329582893762	0	0
CALCOCO2	0.565877381979734	0	0.484386698700525	0
KAT7	0.411074558586096	0	0	0
TRA2B	0	0.709329582893762	0	0
CBWD2	0.411074558586096	0	0	0
UGGT1	0	0.526713152764174	0	0
YME1L1	0.565877381979734	0	0	0.473679287687939
C9orf78	0	0.709329582893762	0	0
SLC31A1	0.411074558586096	0.709329582893762	0	0
CTSV	0	0.526713152764174	0	0
RNF38	0.565877381979734	0	0	0
ALDH1B1	0	0	0	0.438760475829339
DENND4C	0.565877381979734	0.709329582893762	0.484386698700525	0
RPS6	0	0	0	0.473679287687939
CNPY3	17.681404930593	10.2324386078981	26.9943301964217	18.6875557461749
FOXP4	4.57515405604188	2.99879862408005	8.87420859169024	5.03587810527433
PPIL1	0.411074558586096	0	3.63999452987582	4.52728000572779
KLC4	0.97695194056583	0.709329582893762	0.484386698700525	0.438760475829339
KIF13A	34.1399840082092	40.2626971239477	76.3458455035008	71.2249550997324
ZSCAN9	9.15030811208375	10.0498221777685	35.2147154950869	34.0593564785342
PIM1	452.395169811729	451.503923470572	815.483992835575	705.974843968975
GMPR	0	1.23604273565794	0.437366886754848	0.912439763517278
CMTR1	0	0.709329582893762	0	0
TFAP2A	5.39730317321407	0	26.1054078436683	5.10571572899153
TMEM14B	2.77605299830385	0.526713152764174	5.09315462597739	3.61484024221051
TMEM63B	2.05537279293048	2.65470190144546	1.79648735896507	8.75547478306064
FRS3	0	0	0.968773397401051	0.877520951658678
TJAP1	59.0763259927399	58.3746968856838	87.909917881124	79.0482553857496
TINAG	0	1.05342630552835	0	0
KIAA0319	6.58239184876835	4.07336106723298	0	0.473679287687939
SLC22A23	28.1286684528114	0	29.091579080519	23.9329467226008
LRRC1	19.8967794583079	0	63.0554023065308	1.38611905120522
BPHL	0	0	0.968773397401051	0
RIPK1	1.79910105773802	0	10.4826167028726	12.7043190655247
UQCC2	3.24046146848476	2.99879862408005	5.87384877559573	4.96604048155713
PGBD1	1.13175476395947	0	0.484386698700525	0.912439763517278
TPMT	12.9033130509534	2.99879862408005	34.0578628499031	32.8827502984806
RNF144B	53.0754082601237	39.6379120915523	7.23296924780595	5.03587810527433
MTCH1	113.369361194449	112.051247671739	185.822519840634	172.007804173742
TAF8	36.4516285363322	30.3743552386842	16.544544726251	15.0028778802472
FAM8A1	266.338396507012	285.239265106581	63.3987295693943	56.9948417355681
C6orf52	0	0	0.437366886754848	0
ANKRD42	0	0	0.968773397401051	0
SYTL2	0	0	0.437366886754848	0
RNF121	0	0	0.437366886754848	0
TMPRSS4	0	0.526713152764174	1.79648735896507	0
TRIM29	0	0	0.437366886754848	0
PPP2R1B	0.411074558586096	0	0.874733773509696	0
RTF1	0.565877381979734	0	0.437366886754848	0
TMEM62	0.97695194056583	0	0	0
IFI44L	0	0	0.484386698700525	0
RPL7P9	0	0.526713152764174	0	0
PLCE1	0	0	0	0.438760475829339
SSB	0	0.709329582893762	0	0
PPIG	0	0	0	0.438760475829339
FASTKD1	0	0	0.437366886754848	0
SPPL2A	0	0	0.484386698700525	0
PARP16	0	0	0.437366886754848	0
NUP54	0	0	0.437366886754848	0
HADH	0.411074558586096	0	0	0
ETNK1	0	0	0.437366886754848	0.438760475829339
SCAF11	0	0	0.437366886754848	0
RPL14P1	0.411074558586096	0	0	0
GLTP	0.411074558586096	0	0	0
LNX2	0	0.709329582893762	0	0
CSAD	0	0	0.484386698700525	0
WDR89	0	0	0	0.438760475829339
JDP2	0	0	0.968773397401051	0
WARS1	0	0	0	0.473679287687939
ZSCAN29	0	0.709329582893762	0	0
GCNT3	0	0	0	0.438760475829339
SRP14	0.565877381979734	0.526713152764174	0	0
TSPAN3	0.411074558586096	0	0	0.438760475829339
TPM1	0	0	0	0.438760475829339
PML	0	0	0	0.473679287687939
FANCI	0	0	0	0.438760475829339
ABHD2	0	0	0.484386698700525	0
UNC45A	0.565877381979734	0	0.437366886754848	0
IQGAP1	0	0	0.484386698700525	0.438760475829339
PMM2	0	0	0.437366886754848	0
MARVELD3	0.411074558586096	0.709329582893762	0	0
NLRC5	0	0	0.484386698700525	0
MAP1LC3B	0	0	0.437366886754848	0
ZSCAN32	0	0	0.437366886754848	0
NDUFB10	0	0	0.484386698700525	0
TCF25	0	0.709329582893762	0	0
MED9	0	0	0.874733773509696	0
BCAS3	0	0	0	0.473679287687939
SS18	0.565877381979734	0	0	0
AFG3L2	0.565877381979734	0	0	0
MEP1B	0.411074558586096	0	0	0
SLC14A1	0	0	0.484386698700525	0.473679287687939
TMC6	0	0	0	0.438760475829339
RAB40B	0	0.526713152764174	0	0
EIF4A3	0.411074558586096	0	0	0
CSNK1D	0	0	0	0.473679287687939
FN3KRP	0	0	0	0.473679287687939
FOXK2	0	0.526713152764174	0	0
TNFRSF11A	0.565877381979734	0	0	0
P3H4	0	0.709329582893762	0	0
RETREG3	0	0	0.437366886754848	0
SIRT3	0	0	0	0.473679287687939
TMEM50B	0.411074558586096	0.709329582893762	0	0
DOP1B	0	0	0.437366886754848	0
NOSIP	0.411074558586096	0	0	0
PADI3	0	0	0	0.473679287687939
KIAA0319L	1.6976321459392	0	0	0
BCL10	0	0.709329582893762	0	0
TINAGL1	0	0	0	0.877520951658678
MTF2	0	0	0	0.438760475829339
MGST3	0	0	0	0.473679287687939
PIGM	0.565877381979734	0	0	0
ISG20L2	0.411074558586096	0	0	0
TOR1AIP1	0.565877381979734	0	0	0
TUFT1	0	1.05342630552835	0	0
CGN	0.565877381979734	0	0	0
MINDY1	0	0.526713152764174	0	0
LSP1P4	0	0	0	0.877520951658678
SMYD2	0	0	0.437366886754848	0
TPM3	0	0	0.484386698700525	0
NVL	0.565877381979734	0	0	0
SDE2	0	0	0.484386698700525	0
CALM2	0	0.709329582893762	0	0
DUSP11	0	0	0	0.438760475829339
MALL	0.565877381979734	0.526713152764174	0.484386698700525	0
SLC20A1	0	0	1.31210066026454	0.877520951658678
UBXN4	0	0	0.437366886754848	0
LNPK	0	0	0	0.438760475829339
FANCD2	0	1.76275588842211	0	0
CTDSPL	0	0	0	0.473679287687939
MANF	0	0.709329582893762	0	0
CENPC	0.411074558586096	0	0	0
USP53	0.411074558586096	0	0	0.438760475829339
MARCHF6	0	0.709329582893762	0	0
OSMR	0	0.709329582893762	0	0
LHFPL2	0	0	0.437366886754848	0
IQGAP2	0.411074558586096	0	0	0
YIPF5	0.565877381979734	0	0	0
G3BP1	0.411074558586096	1.58013945829252	0	0
FAM50B	0	0	0	1.85979833889316
MYLK4	1.13175476395947	0	2.76526075636612	1.38611905120522
TBC1D7	3.18712755688995	1.76275588842211	1.31210066026454	2.29855881472249
FARS2	5.29583426141525	0	7.90543519428919	3.61484024221051
GFOD1	0	0	0.484386698700525	0
CDKAL1	109.253416697198	54.02064750869	53.8990748431665	32.3741521989341
SLC17A4	0.822149117172193	0	1.31210066026454	0.877520951658678
FAM193B	0	0	0	0.438760475829339
TNFRSF21	19.5923727229114	20.5071494910453	24.6380591683229	23.6885150395906
ABT1	0	0.526713152764174	0	0
PRIM2	12.3374356689737	13.0274846642239	30.9492748306735	22.3722336121026
FGD2	11.8782261101836	0	0.921753585455373	0.912439763517278
SCUBE3	1.23322367575829	2.12798874868129	1.84350717091075	2.29855881472249
RPL7L1	82.0002312731533	40.9297544315923	42.555912946028	27.7421157576305
NFKBIE	29.623362775153	25.4935927089262	1.9375467948021	0.438760475829339
CYP39A1	10.2820628760432	5.63236438790092	13.3419170831301	11.7918793020074
IRAK1BP1	5.24250034982043	0.526713152764174	11.7476975511915	6.35215953276234
PHIP	41.1178536813913	30.6127712731959	78.2079953278697	92.7545865720349
MMS22L	71.4826923074808	71.592406788529	35.2759238862763	37.3401926804912
FAXC	0.411074558586096	0	0	0
GABRR1	0	0	0	0.877520951658678
PNRC1	52.5472680555664	56.1909085326205	33.0092384078545	28.9885595614013
PM20D2	3.08565864509113	1.23604273565794	0.437366886754848	0
RARS2	27.7553310716477	13.3715813868585	65.3504649434401	44.3755443720931
SCML4	0.411074558586096	0	0.921753585455373	0
TBC1D32	70.0413318967341	55.3200986572217	67.3678627828899	37.5846243635014
ARHGAP18	126.60442033544	102.457121425369	47.5878591808159	47.1827012863621
ABRACL	2.26350952791893	1.23604273565794	44.5546681320195	34.6575269353241
TAAR1	0.411074558586096	0	0	0
SLC18B1	3.18712755688995	1.41865916578752	9.21753585455373	7.77319739582616
MTFR2	1.38802649915193	2.47208547131587	4.60876792727687	1.78996071517596
SLC2A12	1.23322367575829	0.709329582893762	0.874733773509696	2.73731929055183
SHPRH	1.95390388113166	1.9453723185517	3.29666726701232	3.24591739009837
AIG1	11.1575459048102	7.7603531365822	33.9638232260118	32.4090710107927
DYNLT1	3.90780776226332	8.10444985921679	53.7251841746275	59.0140500554218
TIAM2	2.05537279293048	1.9453723185517	5.53052151273224	5.8086426213572
TMEM181	610.990260398701	676.858521797453	63.130799276964	66.5929186584288
PNLDC1	3.03232473349631	1.23604273565794	0	0
WTAP	3.59820211547605	5.8149808180305	22.0750662389833	25.443556942908
ARMT1	97.6158655880342	94.0508471187673	30.6529673797557	29.4622388490892
SLC22A3	18.4072840473571	3.54664791446881	23.6834743501656	7.26459929627962
LINC00525	0.565877381979734	0	0	0
POMZP3	0	0	0	0.438760475829339
PSPH	0.97695194056583	0	0	0
TMEM209	0.411074558586096	0	0	0
ZC3HAV1L	0	0.709329582893762	0	0
LUC7L2	0.411074558586096	0	0	0
NONO	0.411074558586096	1.41865916578752	1.35912047221022	0
UHRF2	0	0.709329582893762	0	0
PLIN2	0.411074558586096	0	0	0
AUH	0.411074558586096	0	0	0
AOPEP	0.565877381979734	0	0	0
INIP	0	0	0.437366886754848	0
STOM	0	0	0	0.877520951658678
NR6A1	0	0	0	0.438760475829339
SLC25A25	0.411074558586096	0	0	0
DPH7	0	0.709329582893762	0	0
PDSS1	0.565877381979734	0	0	0
RSU1	0.411074558586096	0	0	0
EIF4EBP2	0	0.709329582893762	0	0
PLEKHS1	0	0	0	0.473679287687939
INTS4	0	0	0.484386698700525	0
PAK1	0.565877381979734	0	0	0
SLX4IP	0	0	0	0.438760475829339
ST14	0.411074558586096	0	0	0
TMEM138	0	0.526713152764174	0	0
FRG1BP	0.411074558586096	0	0	0
SIDT2	0.411074558586096	0	0	0
DOC2A	0	0.526713152764174	0	0
ARID5B	1.13175476395947	0	0	0
MIA2	0	0	0	0.438760475829339
NKAPD1	0	0	0.484386698700525	0
IL18	0	0	0	0.473679287687939
UEVLD	0	0.709329582893762	0	0
ANK3	0	0	0.484386698700525	0
NUBPL	0.411074558586096	0	0	0
EPS8	0	0	0.968773397401051	0
ADAM17	0	0	0.484386698700525	0
TMEM45B	0	0	0.437366886754848	0.473679287687939
GUF1	0	0	0.437366886754848	0
DST	251.4395882838	239.715354975633	266.288292498497	272.156031866353
TIAL1	0	0	0	0.438760475829339
AP1S3	0	0.526713152764174	0	0
RABGAP1L	0	0	0.484386698700525	0
EPG5	0	0.526713152764174	0	0
ATP5F1A	0	0.526713152764174	0	0
C18orf25	0.565877381979734	0	0	0.473679287687939
TGOLN2	0	0	0	0.438760475829339
RPP38	0	0	0.484386698700525	0
ZFP36L2	0	0.709329582893762	0	0
FARP1	0	0	0	0.473679287687939
UTRN	23.3453776617811	2.99879862408005	18.7313791600253	3.71959667778631
PTPRK	2.21017561632412	0.526713152764174	1.74946754701939	0.912439763517278
NRSN1	0.411074558586096	0.526713152764174	0	0
CDYL	38.8166069760499	0	23.7304941621113	32.6383186154704
TXNDC11	0	0	0	0.473679287687939
BCL2L11	0	0	0.437366886754848	0
ANAPC1	0.411074558586096	0	0	0
SYCP2L	0	0	2.28087405766559	0
BMP6	0	0	0.437366886754848	0
PLA2R1	0	0	0	0.438760475829339
SLC25A27	4.98622861462797	0.709329582893762	12.373143685729	4.63203644130359
ADGRF1	9.45991375887103	487.585040894224	18.5291113329988	180.115005609822
ADGRF4	5.86171164339498	0.526713152764174	28.8236487880887	27.0741076771234
CYRIB	0.411074558586096	0	0	0
CNKSR3	0.411074558586096	0.526713152764174	3.73403415376717	1.89471715075176
ZUP1	1.13175476395947	2.81618219395046	0.921753585455373	4.93112166969853
NUS1	0.97695194056583	0.709329582893762	0	0.473679287687939
PPP2R5E	0	0.526713152764174	0	0
SDHAF4	1.95390388113166	4.60007421999716	3.24964745506665	3.17607976638117
PRKCA	0	1.23604273565794	0	0
ENPP3	3.49673320367722	2.28946904118628	0	0
SRSF12	0.565877381979734	1.23604273565794	2.76526075636612	2.73731929055183
BTG3	0	0	0	0.438760475829339
SLFN13	0.411074558586096	0.709329582893762	0	0
